Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","202","Afrique du Sud","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","202","Afrique du Sud","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","202","Afrique du Sud","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","202","Afrique du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","202","Afrique du Sud","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","202","Afrique du Sud","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","294","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","360","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5072","Variation de stock","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5911","Exportations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","650","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5521","Aliments pour animaux","2511","Blé","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2511","Blé","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2511","Blé","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5154","Autres Utilisations","2511","Blé","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","440","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","138.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","1056","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","33.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","5.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5131","Traitement","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5154","Autres Utilisations","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","7.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","1.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5072","Variation de stock","2513","Orge","2013","2013","Milliers de tonnes","-2","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5911","Exportations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5521","Aliments pour animaux","2513","Orge","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5131","Traitement","2513","Orge","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5154","Autres Utilisations","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","372","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","68","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5072","Variation de stock","2514","Maïs","2013","2013","Milliers de tonnes","-20","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5911","Exportations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","420","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","361","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2514","Maïs","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5131","Traitement","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5154","Autres Utilisations","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","1.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs","2013","2013","Kcal/personne/jour","13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","0.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5072","Variation de stock","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5911","Exportations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle","2013","2013","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5527","Semences","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","3","Albanie","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","3","Albanie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
